"PRESTATAIRE","TYPE","ZONE_GEO","LIGNES","VISITES","PATIENTS","DEPENSES_TOTALES","FRAIS_REELS","REJETS_TOTAL","COUT_MOYEN_VISITE","COUT_MOYEN_PATIENT","TAUX_REJET","FREQUENCE_BRUTE","PART_CHRONIQUES","MEDIANE_COUT_VISITE","MEDIANE_FREQUENCE","MEDIANE_REJET","INDICE_COUT","INDICE_FREQUENCE","INDICE_REJET","PROFIL_RISQUE","INDICE_COUT_AJUSTE","INDICE_FREQ_AJUSTE","LIFT_RADIO","LIFT_LABO","LIFT_MULTI","FLAG_DEMANDE_INDUITE","SCORE_COUT","SCORE_FREQ","SCORE_ACTES","SCORE_REJET","SCORE_ANOMALIE_BRUT","SCORE_ANOMALIE","VOL_PERCENTILE","SCORE_ECONOMIE","SCORE_SAIN","SCORE_RESEAU_BRUT","SCORE_RESEAU","DECISION"
"HOTEL MEDICAL NOTRE DAME DE LA PAIX","Centre Medical","HORS-ABIDJAN",8,8,7,219175,194325,24850,27396.875,31310.7142857143,0.127878553968867,1.14285714285714,0,33841.4752475248,1.23636363636364,0.0589823610679747,0.639710008656003,0.0932460633655853,2.16808129843246,"Économique",0.639710008656003,0.0932460633655853,1,0,1,0,0.319855004328001,0.0466230316827926,0.333333333333333,1,0.309943410803238,30.9943410803238,0.491017964071856,0.680144995671999,0.690056589196762,0.646284226761875,64.6284226761875,"SURVEILLER (FAIBLE VOLUME)"
"HUGSLEY OPTICAL","Optique","ABIDJAN",2,2,2,913333.333333333,615000,298333.333333333,456666.666666667,456666.666666667,0.485094850948509,1,0.5,317347.222222222,1,0.452767755831414,8.71287697844089,0.0738894347796492,1.07139884565705,"Coût Élevé",8.71287697844089,0.0738894347796492,1,1,1,0,1,0.0369447173898246,0.333333333333333,0.535699422828524,0.4646533574998,46.46533574998,0.745236799129015,0,0.5353466425002,0.363186016825883,36.3186016825883,"SURVEILLER (FAIBLE VOLUME)"
"Home Medical Service (HMS)","Centre Medical","ABIDJAN",1,1,1,2120008,1135004,985004,2120008,2120008,0.867841875447135,1,0,33841.4752475248,1.23636363636364,0.0589823610679747,49.5016433819841,0.0815903054448871,14.7135831752646,"Coût Élevé",49.5016433819841,0.0815903054448871,1,0,1,0,1,0.0407951527224436,0.333333333333333,1,0.512238545816733,51.2238545816733,0.861186717474143,0,0.487761454183267,0.367341925168135,36.7341925168135,"SURVEILLER (FAIBLE VOLUME)"
"Hopital Edmond Basque du Plateau","Hopital","ABIDJAN",1,1,1,7500,7500,0,7500,7500,0,1,0,15500,1,0,0.175123077537859,0.0815903054448871,0,"Économique",0.175123077537859,0.0815903054448871,1,1,1,0,0.0875615387689293,0.0407951527224436,0.333333333333333,0,0.138507007447412,13.8507007447412,0.0479041916167665,0.912438461231071,0.861492992552588,0.719153419836817,71.9153419836817,"SURVEILLER (FAIBLE VOLUME)"
"Hopital General de Bouna","Hopital","HORS-ABIDJAN",1,1,1,7500,7500,0,7500,7500,0,1,0,15500,1,0,0.175123077537859,0.0815903054448871,0,"Économique",0.175123077537859,0.0815903054448871,1,1,1,0,0.0875615387689293,0.0407951527224436,0.333333333333333,0,0.138507007447412,13.8507007447412,0.0479041916167665,0.912438461231071,0.861492992552588,0.719153419836817,71.9153419836817,"SURVEILLER (FAIBLE VOLUME)"
"Hopital Mere et Enfant de Bingerville","Hopital","ABIDJAN",1,1,1,14000,14000,0,14000,14000,0,1,0,15500,1,0,0.326896411404003,0.0815903054448871,0,"Économique",0.326896411404003,0.0815903054448871,1,1,1,0,0.163448205702001,0.0407951527224436,0.333333333333333,0,0.161273007527333,16.1273007527333,0.111594991834513,0.836551794297999,0.838726992472667,0.692430513075169,69.2430513075169,"SURVEILLER (FAIBLE VOLUME)"
"Hopital Militaire d'Abidjan","Hopital","ABIDJAN",2,2,2,27000,27000,0,13500,13500,0,1,0,15500,1,0,0.315221539568145,0.0815903054448871,0,"Économique",0.315221539568145,0.0815903054448871,1,1,1,0,0.157610769784073,0.0407951527224436,0.333333333333333,0,0.159521776751955,15.9521776751955,0.209036472509526,0.842389230215927,0.840478223248045,0.714954275887494,71.4954275887494,"SURVEILLER (FAIBLE VOLUME)"
"Hopital general Don Orione","Hopital","ABIDJAN",1,1,1,14000,14000,0,14000,14000,0,1,0,15500,1,0,0.326896411404003,0.0815903054448871,0,"Économique",0.326896411404003,0.0815903054448871,1,1,1,0,0.163448205702001,0.0407951527224436,0.333333333333333,0,0.161273007527333,16.1273007527333,0.111594991834513,0.836551794297999,0.838726992472667,0.692430513075169,69.2430513075169,"SURVEILLER (FAIBLE VOLUME)"
"Hopital general d'anyama","Hopital","ABIDJAN",1,1,1,18753,18253,499.999999999999,18753,18753,0.0273927573549553,1,0,15500,1,0,0.437877743075662,0.0815903054448871,0,"Économique",0.437877743075662,0.0815903054448871,1,1,1,0,0.218938871537831,0.0407951527224436,0.333333333333333,0,0.177920207278082,17.7920207278082,0.163309744148068,0.781061128462169,0.822079792721918,0.673918317303248,67.3918317303248,"SURVEILLER (FAIBLE VOLUME)"
"ICA","Autre","ABIDJAN",1,1,1,12000,12000,0,12000,12000,0,1,0,31737.9656862745,1,0.0133114157048418,0.280196924060574,0.0815903054448871,0,"Économique",0.280196924060574,0.0815903054448871,1,1,1,0,0.140098462030287,0.0407951527224436,0.333333333333333,0,0.154268084425819,15.4268084425819,0.0936309199782254,0.859901537969713,0.845731915574181,0.700979565413203,70.0979565413203,"SURVEILLER (FAIBLE VOLUME)"
"IDEAL'OPTIC-FAYA","Optique","ABIDJAN",1,1,1,530000,320000,210000,530000,530000,0.65625,1,0,317347.222222222,1,0.452767755831414,12.3753641460087,0.0815903054448871,1.44941858502033,"Coût Élevé",12.3753641460087,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.724709292510167,0.48470947506775,48.470947506775,0.640174197060425,0,0.51529052493225,0.334151049384985,33.4151049384985,"SURVEILLER (FAIBLE VOLUME)"
"IDEAL'OPTIC-PRIMA","Optique","ABIDJAN",2,2,2,1282666.66666667,808000,474666.666666666,641333.333333333,641333.333333333,0.587458745874587,1,0,317347.222222222,1,0.452767755831414,14.9749689414595,0.0815903054448871,1.2974836178337,"Coût Élevé",14.9749689414595,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.648741808916848,0.477112726708418,47.7112726708418,0.793685356559608,0,0.522887273291582,0.367891980628554,36.7891980628554,"SURVEILLER (FAIBLE VOLUME)"
"IDEAL'OPTIC-VALLON","Optique","ABIDJAN",12,12,11,10116666.6666667,5975000,4141666.66666666,843055.555555555,919696.969696969,0.693165969316595,1.09090909090909,0,317347.222222222,1,0.452767755831414,19.685131123237,0.0890076059398769,1.53095259189502,"Coût Élevé",19.685131123237,0.0890076059398769,1,1,1,0,1,0.0445038029699384,0.333333333333333,0.765476295947511,0.489898770485733,48.9898770485733,0.977681001633097,0,0.510101229514267,0.399576692132326,39.9576692132326,"SURVEILLER (FAIBLE VOLUME)"
"IDYLLOPTIC","Optique","HORS-ABIDJAN",2,2,2,368888.888888889,3e+05,68888.8888888889,184444.444444444,184444.444444444,0.22962962962963,1,0,317347.222222222,1,0.452767755831414,4.30673049944956,0.0815903054448871,0.50716869006708,"Coût Élevé",4.30673049944956,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.25358434503354,0.437596980320087,43.7596980320087,0.578660860097986,0,0.562403019679913,0.340693379891562,34.0693379891562,"SURVEILLER (FAIBLE VOLUME)"
"ILARA OPTIQUE","Optique","ABIDJAN",4,4,4,1248333.33333333,865000,383333.333333333,312083.333333333,312083.333333333,0.443159922928709,1,0,317347.222222222,1,0.452767755831414,7.28706583754756,0.0815903054448871,0.97877977665379,"Coût Élevé",7.28706583754756,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.489389888326895,0.461177534649423,46.1177534649423,0.786608600979859,0,0.538822465350578,0.372850706336203,37.2850706336203,"SURVEILLER (FAIBLE VOLUME)"
"IMMACULEE OPTIQUE","Optique","ABIDJAN",6,6,6,2715555.55555556,1715000,1000555.55555555,452592.592592593,452592.592592593,0.583414318108195,1,0,317347.222222222,1,0.452767755831414,10.5679210247537,0.0815903054448871,1.28855094161217,"Coût Élevé",10.5679210247537,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.644275470806083,0.476666092897341,47.6666092897341,0.888949373979314,0,0.523333907102659,0.387123437636926,38.7123437636926,"SURVEILLER (FAIBLE VOLUME)"
"INDENIE OPTIQUE LUNETTERIE","Optique","HORS-ABIDJAN",1,1,1,209333.333333333,188000,21333.3333333333,209333.333333333,209333.333333333,0.113475177304964,1,0,317347.222222222,1,0.452767755831414,4.8878796752789,0.0815903054448871,0.250625570932256,"Coût Élevé",4.8878796752789,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.125312785466128,0.424769824363346,42.4769824363346,0.482852476864453,0,0.575230175636654,0.326662565627552,32.6662565627552,"SURVEILLER (FAIBLE VOLUME)"
"INFIRMERIE PRIVEE DE GROSSO - GRAND-LAHOU","Autre","HORS-ABIDJAN",1,1,1,6000,6000,0,6000,6000,0,1,0,31737.9656862745,1,0.0133114157048418,0.140098462030287,0.0815903054448871,0,"Économique",0.140098462030287,0.0815903054448871,1,1,1,0,0.0700492310151434,0.0407951527224436,0.333333333333333,0,0.133253315121276,13.3253315121276,0.0391943385955362,0.929950768984857,0.866746684878724,0.72651784926454,72.6517849264539,"SURVEILLER (FAIBLE VOLUME)"
"INOVIE COTE D'IVOIRE","Autre","ABIDJAN",4,4,4,299430,299430,0,74857.5,74857.5,0,1,0.25,31737.9656862745,1,0.0133114157048418,1.57197825315571,0.0775491590623363,0,"Coût Élevé",1.57197825315571,0.0775491590623363,1,1,1,0,0.785989126577854,0.0387745795311681,0.333333333333333,0,0.347429111832707,34.7429111832707,0.546543277082199,0.214010873422146,0.652570888167293,0.455941360052215,45.5941360052215,"SURVEILLER (FAIBLE VOLUME)"
"INSTITUT CARDIOLOGIE D'ABIDJAN","Institut","ABIDJAN",1,1,1,15000,15000,0,15000,15000,0,1,1,34500,1,0,0.241940687547047,0.067516879219805,0,"Économique",0.241940687547047,0.067516879219805,1,1,1,0,0.120970343773524,0.0337584396099025,0.333333333333333,0,0.146418635015028,14.6418635015028,0.119760479041916,0.879029656226476,0.853581364984972,0.716996504292963,71.6996504292963,"SURVEILLER (FAIBLE VOLUME)"
"INSTITUT COEUR D'ESPERANCE","Institut","ABIDJAN",5,4,3,534400,489600,44800,133600,178133.333333333,0.0915032679738562,1.33333333333333,0,34500,1,0,3.11952575454105,0.108787073926516,0,"Coût Élevé",3.11952575454105,0.108787073926516,1,1,1,0,1,0.0543935369632581,0.333333333333333,0,0.416318061088977,41.6318061088977,0.643984757757213,0,0.583681938911023,0.362269727115852,36.2269727115852,"SURVEILLER (FAIBLE VOLUME)"
"INSTITUT COEUR DE GRACES (CARDIOLOGIE)","Institut","ABIDJAN",217,155,78,13840045,12272140,1567905,89290.6129032258,177436.474358974,0.127761335838737,1.98717948717949,0.0368663594470046,34500,1,0,2.06110237898709,0.160845079650855,0,"Coût Élevé",2.06110237898709,0.160845079650855,1,1,1,0,1,0.0804225398254275,0.333333333333333,0,0.424126761947628,42.4126761947628,0.985846488840501,0,0.575873238052372,0.427518592989049,42.7518592989049,"RENÉGOCIER"
"INSTITUT DE CARDIOLOGIE D'ABIDJAN","Institut","ABIDJAN",13,12,8,596205,523600,72605,49683.75,74525.625,0.138665011459129,1.5,0.461538461538462,34500,1,0,0.97773387900343,0.113512613635307,0,"Standard",0.97773387900343,0.113512613635307,1,1,1,0,0.488866939501715,0.0567563068176533,0.333333333333333,0,0.26368697389581,26.368697389581,0.66031573217202,0.511133060498285,0.73631302610419,0.631041581075394,63.1041581075394,"SURVEILLER (FAIBLE VOLUME)"
"INSTITUT EUROPEEN DE CANCEROLOGIE","Institut","ABIDJAN",1,1,1,2230000,2230000,0,2230000,2230000,0,1,0,34500,1,0,52.0699283879233,0.0815903054448871,0,"Coût Élevé",52.0699283879233,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0,0.412238545816733,41.2238545816733,0.869352204681546,0,0.587761454183267,0.408975022609616,40.8975022609616,"SURVEILLER (FAIBLE VOLUME)"
"INSTITUT NATIONAL D'HYGIENE PUBLIQUE","Institut","ABIDJAN",9,9,6,171600,156100,15500,19066.6666666667,28600,0.0992953235105701,1.5,0,34500,1,0,0.445201779340689,0.122385458167331,0,"Économique",0.445201779340689,0.122385458167331,1,1,1,0,0.222600889670345,0.0611927290836653,0.333333333333333,0,0.185138085626203,18.5138085626203,0.450190528034839,0.777399110329655,0.814861914373797,0.726942515488349,72.6942515488349,"SURVEILLER (FAIBLE VOLUME)"
"INSTITUT PASTEUR DE COTE D'IVOIRE","Institut","ABIDJAN",2,1,1,14500,14500,0,14500,14500,0,1,0,34500,1,0,0.33857128323986,0.0815903054448871,0,"Économique",0.33857128323986,0.0815903054448871,1,1,1,0,0.16928564161993,0.0407951527224436,0.333333333333333,0,0.163024238302712,16.3024238302712,0.116494284158955,0.83071435838007,0.836975761697288,0.690374904862734,69.0374904862734,"SURVEILLER (FAIBLE VOLUME)"
"IRIS OPTIQUE","Optique","ABIDJAN",33,33,32,14386047.5555556,9430000,4956047.55555555,435940.835016835,449563.986111111,0.525561776835159,1.03125,0.0303030303030303,317347.222222222,1,0.452767755831414,10.0428727589631,0.0835954744236664,1.16077562959419,"Coût Élevé",10.0428727589631,0.0835954744236664,1,1,1,0,1,0.0417977372118332,0.333333333333333,0.580387814797097,0.47057810264326,47.057810264326,0.986935220468155,0,0.52942189735674,0.409155803036327,40.9155803036327,"RENÉGOCIER"
"IVOIRE LUNETTES","Autre","ABIDJAN",4,4,4,1824420,1230960,593460,456105,456105,0.482111522713979,1,0,31737.9656862745,1,0.0133114157048418,10.6499348373873,0.0815903054448871,36.2178999893016,"Coût Élevé",10.6499348373873,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,1,0.512238545816733,51.2238545816733,0.842678279804028,0,0.487761454183267,0.363640237634112,36.3640237634112,"SURVEILLER (FAIBLE VOLUME)"
"Institut d'hygiene publique","Institut","ABIDJAN",1,1,1,34500,34500,0,34500,34500,0,1,0,34500,1,0,0.80556615667415,0.0815903054448871,0,"Économique",0.80556615667415,0.0815903054448871,1,1,1,0,0.402783078337075,0.0407951527224436,0.333333333333333,0,0.233073469317855,23.3073469317855,0.237343494828525,0.597216921662925,0.766926530682144,0.593126079903733,59.3126079903733,"SURVEILLER (FAIBLE VOLUME)"
"Institut de Cardiologie d'Abidjan (ICA) - CHU de Treichville","Hopital","ABIDJAN",1,1,1,15000,15000,0,15000,15000,0,1,1,15500,1,0,0.241940687547047,0.067516879219805,0,"Économique",0.241940687547047,0.067516879219805,1,1,1,0,0.120970343773524,0.0337584396099025,0.333333333333333,0,0.146418635015028,14.6418635015028,0.119760479041916,0.879029656226476,0.853581364984972,0.716996504292963,71.6996504292963,"SURVEILLER (FAIBLE VOLUME)"
"JAYME OPTIC","Optique","ABIDJAN",1,1,1,350000,3e+05,50000,350000,350000,0.166666666666667,1,0,317347.222222222,1,0.452767755831414,8.17241028510007,0.0815903054448871,0.368106307306752,"Coût Élevé",8.17241028510007,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.184053153653376,0.430643861182071,43.0643861182071,0.572128470332063,0,0.569356138817929,0.342168149593584,34.2168149593584,"SURVEILLER (FAIBLE VOLUME)"
"JUST' UN REGARD","Autre","ABIDJAN",6,6,6,2374166.66666667,1565000,809166.666666666,395694.444444444,395694.444444444,0.517039403620873,1,0,31737.9656862745,1,0.0133114157048418,9.23936385009924,0.0815903054448871,38.8418042892919,"Coût Élevé",9.23936385009924,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,1,0.512238545816733,51.2238545816733,0.875340228633642,0,0.487761454183267,0.370172627400035,37.0172627400035,"SURVEILLER (FAIBLE VOLUME)"
"K. OPTIQUE","Optique","ABIDJAN",13,13,13,3738888.88888889,2795000,943888.888888888,287606.837606838,287606.837606838,0.337706221427151,1,0,317347.222222222,1,0.452767755831414,6.71554593635207,0.0815903054448871,0.745870740744389,"Coût Élevé",6.71554593635207,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.372935370372194,0.449532082853952,44.9532082853952,0.917800762112139,0,0.550467917146048,0.403747319280847,40.3747319280847,"SURVEILLER (FAIBLE VOLUME)"
"KARA'OPTIQUE","Optique","ABIDJAN",14,14,14,5002000,3216000,1786000,357285.714285714,357285.714285714,0.555348258706467,1,0.0714285714285714,317347.222222222,1,0.452767755831414,8.0840409222367,0.0803933456913216,1.22656318069003,"Coût Élevé",8.0840409222367,0.0803933456913216,1,1,1,0,1,0.0401966728456608,0.333333333333333,0.613281590345017,0.4733871608882,47.33871608882,0.939575394665215,0,0.5266128391118,0.398560214577763,39.8560214577763,"SURVEILLER (FAIBLE VOLUME)"
"KARIS - OPTICAL","Optique","ABIDJAN",2,2,2,1256666.66666667,795000,461666.666666666,628333.333333333,628333.333333333,0.580712788259957,1,0,317347.222222222,1,0.452767755831414,14.6714222737273,0.0815903054448871,1.28258424055308,"Coût Élevé",14.6714222737273,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.641292120276541,0.476367757844387,47.6367757844387,0.790419161676647,0,0.523632242155613,0.367536729197575,36.7536729197574,"SURVEILLER (FAIBLE VOLUME)"
"KESSE OPTIQUE","Optique","ABIDJAN",3,3,3,1303949.33333333,837808,466141.333333333,434649.777777778,434649.777777778,0.556382050939276,1,0,317347.222222222,1,0.452767755831414,10.1489608980788,0.0815903054448871,1.22884645333808,"Coût Élevé",10.1489608980788,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.614423226669042,0.473680868483637,47.3680868483637,0.795862819814916,0,0.526319131516363,0.369700216569528,36.9700216569528,"SURVEILLER (FAIBLE VOLUME)"
"KINE PLUS - II PLATEAUX","Autre","ABIDJAN",8,8,8,1436500,1230000,206500,179562.5,179562.5,0.167886178861789,1,0,31737.9656862745,1,0.0133114157048418,4.19273834805223,0.0815903054448871,12.6121956209904,"Coût Élevé",4.19273834805223,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,1,0.512238545816733,51.2238545816733,0.812738160043549,0,0.487761454183267,0.357652213682017,35.7652213682017,"SURVEILLER (FAIBLE VOLUME)"
"KRYS","Autre","ABIDJAN",1,1,1,111111,111111,-9.09494701772928e-12,111111,111111,-8.18546050141685e-17,1,0,31737.9656862745,1,0.0133114157048418,2.59441336910787,0.0815903054448871,-6.14920357302005e-15,"Coût Élevé",2.59441336910787,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,-3.07460178651002e-15,0.412238545816733,41.2238545816733,0.391943385955362,0,0.587761454183267,0.313493258864379,31.3493258864379,"SURVEILLER (FAIBLE VOLUME)"
"KYRIEL OPTIC","Optique","ABIDJAN",2,2,1,730000,440000,290000,365000,730000,0.659090909090909,2,0,317347.222222222,1,0.452767755831414,8.52265644017579,0.163180610889774,1.45569312434943,"Coût Élevé",8.52265644017579,0.163180610889774,1,1,1,0,1,0.0815903054448871,0.333333333333333,0.727846562174713,0.497261747850937,49.7261747850937,0.70059880239521,0,0.502738252149063,0.341215061338667,34.1215061338667,"SURVEILLER (FAIBLE VOLUME)"
"L'ORIS VISION","Optique","ABIDJAN",1,1,1,393333.333333333,280000,113333.333333333,393333.333333333,393333.333333333,0.404761904761904,1,0,317347.222222222,1,0.452767755831414,9.18423251087435,0.0815903054448871,0.893972460602108,"Coût Élevé",9.18423251087435,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.446986230301054,0.456937168846838,45.6937168846838,0.592814371257485,0,0.543062831153162,0.335788006712762,33.5788006712762,"SURVEILLER (FAIBLE VOLUME)"
"LA GRANDE CLINIQUE SAINTE PAULINE D'OUME","Clinique","HORS-ABIDJAN",4,1,1,67750,67750,0,67750,67750,0,1,0,42616.7291666667,1.45454545454545,0.0745173990347981,1.58194513375866,0.0815903054448871,0,"Coût Élevé",1.58194513375866,0.0815903054448871,1,4.5,20.1,0,0.790972566879328,0.0407951527224436,1,0,0.549530315880531,54.9530315880531,0.327708219923789,0.209027433120672,0.450469684119469,0.329340490880814,32.9340490880814,"SURVEILLER (FAIBLE VOLUME)"
"LA GRANDE PHARMACIE CHRIST ROI","Pharmacie","ABIDJAN",11,11,9,93945,93945,0,8540.45454545455,10438.3333333333,0,1.22222222222222,0,13117.5,1.17391304347826,0.0106522874796592,0.199417424476292,0.0997214844326398,0,"Économique",0.199417424476292,0.0997214844326398,1,1,1,0,0.0997087122381462,0.0498607422163199,0.333333333333333,0,0.14487083633634,14.487083633634,0.369080021774633,0.900291287761854,0.85512916366366,0.775984184925132,77.5984184925132,"SURVEILLER (FAIBLE VOLUME)"
"LA GRANDE PHARMACIE DE GBAGBA","Pharmacie","ABIDJAN",36,30,24,476456,437188,39268,15881.8666666667,19852.3333333333,0.089819482693944,1.25,0,13117.5,1.17391304347826,0.0106522874796592,0.370837515695013,0.101987881806109,8.43194317328149,"Économique",0.370837515695013,0.101987881806109,1,1,1,0,0.185418757847507,0.0509939409030545,0.333333333333333,1,0.270923809625168,27.0923809625168,0.627653783342406,0.814581242152493,0.729076190374832,0.742993729679411,74.2993729679411,"CONSERVER"
"LA GRANDE PHARMACIE DES II PLATEAUX","Pharmacie","ABIDJAN",194,185,105,3179188,3105482,73706,17184.8,30277.980952381,0.0237341578537567,1.76190476190476,0.0412371134020619,13117.5,1.17391304347826,0.0106522874796592,0.393640593701228,0.142903284809719,2.22808086047975,"Économique",0.393640593701228,0.142903284809719,1,1,1,0,0.196820296850614,0.0714516424048593,0.333333333333333,1,0.280481581776642,28.0481581776642,0.905824714207948,0.803179703149386,0.719518418223358,0.790244191390687,79.0244191390687,"PRIVILÉGIER"
"LA GRANDE PHARMACIE DU BIEN-ETRE","Pharmacie","ABIDJAN",32,31,17,356115,350845,5270,11487.5806451613,20947.9411764706,0.0150208781655717,1.82352941176471,0,13117.5,1.17391304347826,0.0106522874796592,0.268232063472665,0.148782321693618,1.41010822269437,"Économique",0.268232063472665,0.148782321693618,1,1,1,0,0.134116031736332,0.0743911608468088,0.333333333333333,0.705054111347185,0.233057568909661,23.3057568909661,0.573761567773544,0.865883968263668,0.766942431090339,0.767882873296312,76.7882873296312,"PRIVILÉGIER"
"LA GRANDE VISION","Optique","ABIDJAN",3,3,3,922500,580000,342500,307500,307500,0.59051724137931,1,0,317347.222222222,1,0.452767755831414,7.1800461790522,0.0815903054448871,1.30423872675065,"Coût Élevé",7.1800461790522,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.652119363375323,0.477450482154265,47.7450482154265,0.746325530756669,0,0.522549517845735,0.358284913289628,35.8284913289628,"SURVEILLER (FAIBLE VOLUME)"
"LA MAISON NEURO DIABETIQUE","Autre","ABIDJAN",17,15,9,1306525,1265000,41525,87101.6666666667,145169.444444444,0.0328260869565217,1.66666666666667,0,31737.9656862745,1,0.0133114157048418,2.03380159004578,0.135983842408145,2.46601020390204,"Coût Élevé",2.03380159004578,0.135983842408145,1,1,1,0,1,0.0679919212040726,0.333333333333333,1,0.520397576361222,52.0397576361222,0.796407185628742,0,0.479602423638778,0.35112240658126,35.112240658126,"SURVEILLER (FAIBLE VOLUME)"
"LA NOUVELLE CLINIQUE MEDICO CHIRURGICALE LA ROSE DES SAVANES","Clinique","ABIDJAN",55,50,33,3949807,3394042,555765,78996.14,119691.121212121,0.163747237070136,1.51515151515152,0,42616.7291666667,1.45454545454545,0.0745173990347981,1.84453962005487,0.123621674916496,2.19743629261228,"Coût Élevé",1.84453962005487,0.123621674916496,1,0.25,0.402,0,0.922269810027435,0.0618108374582478,0.333333333333333,1,0.495224194245705,49.5224194245705,0.921066956995101,0.0777301899725645,0.504775805754295,0.417215789689764,41.7215789689764,"RENÉGOCIER"
"LA PHARMACIE DE LA CATHEDRALE NOUVELLE","Pharmacie","ABIDJAN",1,1,1,8955,8955,0,8955,8955,0,1,0,13117.5,1.17391304347826,0.0106522874796592,0.209096954580203,0.0815903054448871,0,"Économique",0.209096954580203,0.0815903054448871,1,1,1,0,0.104548477290102,0.0407951527224436,0.333333333333333,0,0.143603089003764,14.3603089003764,0.0631464344039194,0.895451522709898,0.856396910996236,0.713368660363238,71.3368660363238,"SURVEILLER (FAIBLE VOLUME)"
"LA RETINE OPTICIEN","Optique","ABIDJAN",3,3,3,755833.333333333,630000,125833.333333333,251944.444444444,251944.444444444,0.19973544973545,1,0,317347.222222222,1,0.452767755831414,5.88283819729029,0.0815903054448871,0.441143273042218,"Coût Élevé",5.88283819729029,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.220571636521109,0.434295709468844,43.4295709468844,0.705498094719652,0,0.565704290531156,0.367381335156393,36.7381335156393,"SURVEILLER (FAIBLE VOLUME)"
"LA ROSETTE - ABIDJAN","Autre","ABIDJAN",17,12,9,1405175,1245175,160000,117097.916666667,156130.555555556,0.12849599453892,1.33333333333333,0,31737.9656862745,1,0.0133114157048418,2.73420633865845,0.108787073926516,9.65306751649126,"Coût Élevé",2.73420633865845,0.108787073926516,1,1,1,0,1,0.0543935369632581,0.333333333333333,1,0.516318061088977,51.6318061088977,0.808383233532934,0,0.483681938911023,0.355149422270996,35.5149422270996,"SURVEILLER (FAIBLE VOLUME)"
"LA ROSETTE - SAN - PEDRO","Autre","HORS-ABIDJAN",1,1,1,90000,90000,0,90000,90000,0,1,0,31737.9656862745,1,0.0133114157048418,2.1014769304543,0.0815903054448871,0,"Coût Élevé",2.1014769304543,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0,0.412238545816733,41.2238545816733,0.359825802939575,0,0.587761454183267,0.307069742261222,30.7069742261222,"SURVEILLER (FAIBLE VOLUME)"
"LABEL AVE OPTIC SARLU","Optique","ABIDJAN",1,1,1,454000,327000,127000,454000,454000,0.388379204892966,1,0,317347.222222222,1,0.452767755831414,10.6007836269584,0.0815903054448871,0.857789009687293,"Coût Élevé",10.6007836269584,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.428894504843646,0.455127996301098,45.5127996301098,0.62003266194883,0,0.544872003698902,0.341955333869327,34.1955333869327,"SURVEILLER (FAIBLE VOLUME)"
"LABORATOIRE BIODIAGNOSTIC","Laboratoire","ABIDJAN",6,6,6,1018585,650805,367780,169764.166666667,169764.166666667,0.565115510790483,1,0.166666666666667,70466.6666666667,1,0.18717005734016,3.68873740036942,0.0788509818642148,3.01926236931932,"Coût Élevé",3.68873740036942,0.0788509818642148,1,1,1,0,1,0.0394254909321074,0.333333333333333,1,0.511827647279632,51.1827647279632,0.757757212847033,0,0.488172352720368,0.346820383657554,34.6820383657554,"SURVEILLER (FAIBLE VOLUME)"
"LABORATOIRE CENTRAL","Laboratoire","ABIDJAN",5,4,4,716420,561995,154425,179105,179105,0.274780024733316,1,0.2,70466.6666666667,1,0.18717005734016,3.76113502363094,0.0775491590623363,1.46807683150909,"Coût Élevé",3.76113502363094,0.0775491590623363,1,1,1,0,1,0.0387745795311681,0.333333333333333,0.734038415754545,0.485036215434805,48.5036215434805,0.696788241698421,0,0.514963784565195,0.345343162165762,34.5343162165762,"SURVEILLER (FAIBLE VOLUME)"
